fg_id,bg_id,position,scale,label,img_name,mask_name
1105434,126235,"[268, 32, 35, 41]",0.1111,0,dataset/composite/train_set/1105434_126235_268_32_35_41_0.1111_0.jpg,dataset/composite/train_set/mask_1105434_126235_268_32_35_41_0.1111_0.jpg
57987,426518,"[71, 109, 62, 46]",0.1251,0,dataset/composite/train_set/57987_426518_71_109_62_46_0.1251_0.jpg,dataset/composite/train_set/mask_57987_426518_71_109_62_46_0.1251_0.jpg
691745,84040,"[412, 181, 22, 108]",0.2271,1,dataset/composite/train_set/691745_84040_412_181_22_108_0.2271_1.jpg,dataset/composite/train_set/mask_691745_84040_412_181_22_108_0.2271_1.jpg
691745,210856,"[474, 459, 28, 138]",0.2271,1,dataset/composite/train_set/691745_210856_474_459_28_138_0.2271_1.jpg,dataset/composite/train_set/mask_691745_210856_474_459_28_138_0.2271_1.jpg
1633987,535501,"[235, 29, 57, 149]",0.3490,0,dataset/composite/train_set/1633987_535501_235_29_57_149_0.3490_0.jpg,dataset/composite/train_set/mask_1633987_535501_235_29_57_149_0.3490_0.jpg
1556221,251988,"[9, 539, 70, 67]",0.1148,0,dataset/composite/train_set/1556221_251988_9_539_70_67_0.1148_0.jpg,dataset/composite/train_set/mask_1556221_251988_9_539_70_67_0.1148_0.jpg
1042136,247333,"[86, 1, 120, 185]",0.3715,0,dataset/composite/train_set/1042136_247333_86_1_120_185_0.3715_0.jpg,dataset/composite/train_set/mask_1042136_247333_86_1_120_185_0.3715_0.jpg
581568,56267,"[262, 170, 85, 94]",0.1975,0,dataset/composite/train_set/581568_56267_262_170_85_94_0.1975_0.jpg,dataset/composite/train_set/mask_581568_56267_262_170_85_94_0.1975_0.jpg
1605925,215901,"[90, 243, 46, 74]",0.1215,0,dataset/composite/train_set/1605925_215901_90_243_46_74_0.1215_0.jpg,dataset/composite/train_set/mask_1605925_215901_90_243_46_74_0.1215_0.jpg
1056410,255578,"[190, 179, 206, 224]",0.3674,1,dataset/composite/train_set/1056410_255578_190_179_206_224_0.3674_1.jpg,dataset/composite/train_set/mask_1056410_255578_190_179_206_224_0.3674_1.jpg
587553,401758,"[187, 249, 98, 172]",0.2703,0,dataset/composite/train_set/587553_401758_187_249_98_172_0.2703_0.jpg,dataset/composite/train_set/mask_587553_401758_187_249_98_172_0.2703_0.jpg
1055294,149295,"[123, 55, 69, 96]",0.1500,1,dataset/composite/train_set/1055294_149295_123_55_69_96_0.1500_1.jpg,dataset/composite/train_set/mask_1055294_149295_123_55_69_96_0.1500_1.jpg
1099426,43092,"[177, 180, 205, 279]",0.5822,0,dataset/composite/train_set/1099426_43092_177_180_205_279_0.5822_0.jpg,dataset/composite/train_set/mask_1099426_43092_177_180_205_279_0.5822_0.jpg
1071126,235564,"[127, 33, 415, 363]",0.8520,1,dataset/composite/train_set/1071126_235564_127_33_415_363_0.8520_1.jpg,dataset/composite/train_set/mask_1071126_235564_127_33_415_363_0.8520_1.jpg
1113822,178980,"[592, 139, 38, 167]",0.3490,0,dataset/composite/train_set/1113822_178980_592_139_38_167_0.3490_0.jpg,dataset/composite/train_set/mask_1113822_178980_592_139_38_167_0.3490_0.jpg
583077,553034,"[84, 61, 260, 372]",0.7738,1,dataset/composite/train_set/583077_553034_84_61_260_372_0.7738_1.jpg,dataset/composite/train_set/mask_583077_553034_84_61_260_372_0.7738_1.jpg
395763,397129,"[25, 135, 511, 248]",0.7993,1,dataset/composite/train_set/395763_397129_25_135_511_248_0.7993_1.jpg,dataset/composite/train_set/mask_395763_397129_25_135_511_248_0.7993_1.jpg
1074276,81964,"[166, 86, 282, 264]",0.7049,1,dataset/composite/train_set/1074276_81964_166_86_282_264_0.7049_1.jpg,dataset/composite/train_set/mask_1074276_81964_166_86_282_264_0.7049_1.jpg
327222,141400,"[219, 72, 126, 65]",0.2529,0,dataset/composite/train_set/327222_141400_219_72_126_65_0.2529_0.jpg,dataset/composite/train_set/mask_327222_141400_219_72_126_65_0.2529_0.jpg
600008,387056,"[390, 176, 239, 226]",0.5313,1,dataset/composite/train_set/600008_387056_390_176_239_226_0.5313_1.jpg,dataset/composite/train_set/mask_600008_387056_390_176_239_226_0.5313_1.jpg
1115326,211850,"[223, 348, 235, 50]",0.3675,0,dataset/composite/train_set/1115326_211850_223_348_235_50_0.3675_0.jpg,dataset/composite/train_set/mask_1115326_211850_223_348_235_50_0.3675_0.jpg
1052123,220216,"[243, 0, 110, 109]",0.2655,0,dataset/composite/train_set/1052123_220216_243_0_110_109_0.2655_0.jpg,dataset/composite/train_set/mask_1052123_220216_243_0_110_109_0.2655_0.jpg
153433,559166,"[3, 203, 314, 436]",0.6828,0,dataset/composite/train_set/153433_559166_3_203_314_436_0.6828_0.jpg,dataset/composite/train_set/mask_153433_559166_3_203_314_436_0.6828_0.jpg
702963,175353,"[102, 565, 78, 35]",0.1635,1,dataset/composite/train_set/702963_175353_102_565_78_35_0.1635_1.jpg,dataset/composite/train_set/mask_702963_175353_102_565_78_35_0.1635_1.jpg
598826,387056,"[283, 104, 146, 226]",0.5313,1,dataset/composite/train_set/598826_387056_283_104_146_226_0.5313_1.jpg,dataset/composite/train_set/mask_598826_387056_283_104_146_226_0.5313_1.jpg
149902,60677,"[136, 140, 436, 282]",0.6828,1,dataset/composite/train_set/149902_60677_136_140_436_282_0.6828_1.jpg,dataset/composite/train_set/mask_149902_60677_136_140_436_282_0.6828_1.jpg
2136820,396765,"[310, 313, 310, 134]",0.4858,0,dataset/composite/train_set/2136820_396765_310_313_310_134_0.4858_0.jpg,dataset/composite/train_set/mask_2136820_396765_310_313_310_134_0.4858_0.jpg
598826,413543,"[178, 50, 249, 387]",0.7733,1,dataset/composite/train_set/598826_413543_178_50_249_387_0.7733_1.jpg,dataset/composite/train_set/mask_598826_413543_178_50_249_387_0.7733_1.jpg
575723,374405,"[436, 104, 98, 114]",0.2376,0,dataset/composite/train_set/575723_374405_436_104_98_114_0.2376_0.jpg,dataset/composite/train_set/mask_575723_374405_436_104_98_114_0.2376_0.jpg
132013,169340,"[267, 147, 294, 181]",0.4597,0,dataset/composite/train_set/132013_169340_267_147_294_181_0.4597_0.jpg,dataset/composite/train_set/mask_132013_169340_267_147_294_181_0.4597_0.jpg
40008,561042,"[208, 90, 44, 146]",0.3904,0,dataset/composite/train_set/40008_561042_208_90_44_146_0.3904_0.jpg,dataset/composite/train_set/mask_40008_561042_208_90_44_146_0.3904_0.jpg
1113153,178980,"[321, 277, 15, 49]",0.1035,0,dataset/composite/train_set/1113153_178980_321_277_15_49_0.1035_0.jpg,dataset/composite/train_set/mask_1113153_178980_321_277_15_49_0.1035_0.jpg
573333,430521,"[90, 173, 79, 44]",0.1238,0,dataset/composite/train_set/573333_430521_90_173_79_44_0.1238_0.jpg,dataset/composite/train_set/mask_573333_430521_90_173_79_44_0.1238_0.jpg
1562221,277778,"[135, 388, 67, 72]",0.1500,1,dataset/composite/train_set/1562221_277778_135_388_67_72_0.1500_1.jpg,dataset/composite/train_set/mask_1562221_277778_135_388_67_72_0.1500_1.jpg
1610456,135237,"[30, 314, 55, 51]",0.1215,0,dataset/composite/train_set/1610456_135237_30_314_55_51_0.1215_0.jpg,dataset/composite/train_set/mask_1610456_135237_30_314_55_51_0.1215_0.jpg
1077959,205572,"[7, 142, 233, 268]",0.5626,1,dataset/composite/train_set/1077959_205572_7_142_233_268_0.5626_1.jpg,dataset/composite/train_set/mask_1077959_205572_7_142_233_268_0.5626_1.jpg
1041471,136027,"[292, 160, 175, 120]",0.2824,0,dataset/composite/train_set/1041471_136027_292_160_175_120_0.2824_0.jpg,dataset/composite/train_set/mask_1041471_136027_292_160_175_120_0.2824_0.jpg
22242,126097,"[181, 31, 292, 385]",0.9069,0,dataset/composite/train_set/22242_126097_181_31_292_385_0.9069_0.jpg,dataset/composite/train_set/mask_22242_126097_181_31_292_385_0.9069_0.jpg
1606841,215901,"[341, 442, 128, 27]",0.2002,0,dataset/composite/train_set/1606841_215901_341_442_128_27_0.2002_0.jpg,dataset/composite/train_set/mask_1606841_215901_341_442_128_27_0.2002_0.jpg
45940,330262,"[221, 68, 100, 185]",0.3904,0,dataset/composite/train_set/45940_330262_221_68_100_185_0.3904_0.jpg,dataset/composite/train_set/mask_45940_330262_221_68_100_185_0.3904_0.jpg
1097969,522782,"[68, 24, 326, 279]",0.5822,0,dataset/composite/train_set/1097969_522782_68_24_326_279_0.5822_0.jpg,dataset/composite/train_set/mask_1097969_522782_68_24_326_279_0.5822_0.jpg
1115883,154701,"[290, 247, 310, 136]",0.4858,0,dataset/composite/train_set/1115883_154701_290_247_310_136_0.4858_0.jpg,dataset/composite/train_set/mask_1115883_154701_290_247_310_136_0.4858_0.jpg
25852,67015,"[44, 15, 567, 387]",0.9069,0,dataset/composite/train_set/25852_67015_44_15_567_387_0.9069_0.jpg,dataset/composite/train_set/mask_25852_67015_44_15_567_387_0.9069_0.jpg
38172,281891,"[103, 129, 336, 353]",0.5957,0,dataset/composite/train_set/38172_281891_103_129_336_353_0.5957_0.jpg,dataset/composite/train_set/mask_38172_281891_103_129_336_353_0.5957_0.jpg
2185622,509740,"[51, 169, 270, 164]",0.4571,0,dataset/composite/train_set/2185622_509740_51_169_270_164_0.4571_0.jpg,dataset/composite/train_set/mask_2185622_509740_51_169_270_164_0.4571_0.jpg
1106885,368603,"[110, 121, 71, 30]",0.1111,0,dataset/composite/train_set/1106885_368603_110_121_71_30_0.1111_0.jpg,dataset/composite/train_set/mask_1106885_368603_110_121_71_30_0.1111_0.jpg
1535242,162322,"[226, 77, 292, 145]",0.4571,0,dataset/composite/train_set/1535242_162322_226_77_292_145_0.4571_0.jpg,dataset/composite/train_set/mask_1535242_162322_226_77_292_145_0.4571_0.jpg
1116554,280766,"[88, 279, 69, 111]",0.2611,0,dataset/composite/train_set/1116554_280766_88_279_69_111_0.2611_0.jpg,dataset/composite/train_set/mask_1116554_280766_88_279_69_111_0.2611_0.jpg
2195590,2434,"[238, 63, 12, 49]",0.1035,0,dataset/composite/train_set/2195590_2434_238_63_12_49_0.1035_0.jpg,dataset/composite/train_set/mask_2195590_2434_238_63_12_49_0.1035_0.jpg
8854,46674,"[13, 228, 279, 282]",0.5828,0,dataset/composite/train_set/8854_46674_13_228_279_282_0.5828_0.jpg,dataset/composite/train_set/mask_8854_46674_13_228_279_282_0.5828_0.jpg
52887,364372,"[67, 151, 437, 179]",0.6835,0,dataset/composite/train_set/52887_364372_67_151_437_179_0.6835_0.jpg,dataset/composite/train_set/mask_52887_364372_67_151_437_179_0.6835_0.jpg
1106388,126235,"[332, 216, 158, 124]",0.3326,0,dataset/composite/train_set/1106388_126235_332_216_158_124_0.3326_0.jpg,dataset/composite/train_set/mask_1106388_126235_332_216_158_124_0.3326_0.jpg
1104569,126235,"[116, 121, 101, 124]",0.3326,0,dataset/composite/train_set/1104569_126235_116_121_101_124_0.3326_0.jpg,dataset/composite/train_set/mask_1104569_126235_116_121_101_124_0.3326_0.jpg
710455,162322,"[23, 177, 80, 82]",0.1715,0,dataset/composite/train_set/710455_162322_23_177_80_82_0.1715_0.jpg,dataset/composite/train_set/mask_710455_162322_23_177_80_82_0.1715_0.jpg
397046,386032,"[83, 69, 511, 257]",0.7993,0,dataset/composite/train_set/397046_386032_83_69_511_257_0.7993_0.jpg,dataset/composite/train_set/mask_397046_386032_83_69_511_257_0.7993_0.jpg
1084350,406093,"[106, 375, 192, 114]",0.4517,1,dataset/composite/train_set/1084350_406093_106_375_192_114_0.4517_1.jpg,dataset/composite/train_set/mask_1084350_406093_106_375_192_114_0.4517_1.jpg
575769,325434,"[139, 333, 224, 111]",0.3505,1,dataset/composite/train_set/575769_325434_139_333_224_111_0.3505_1.jpg,dataset/composite/train_set/mask_575769_325434_139_333_224_111_0.3505_1.jpg
1147889,95020,"[165, 337, 98, 97]",0.2319,0,dataset/composite/train_set/1147889_95020_165_337_98_97_0.2319_0.jpg,dataset/composite/train_set/mask_1147889_95020_165_337_98_97_0.2319_0.jpg
1050660,420713,"[160, 141, 55, 48]",0.1148,0,dataset/composite/train_set/1050660_420713_160_141_55_48_0.1148_0.jpg,dataset/composite/train_set/mask_1050660_420713_160_141_55_48_0.1148_0.jpg
1540991,162322,"[12, 189, 254, 219]",0.4571,0,dataset/composite/train_set/1540991_162322_12_189_254_219_0.4571_0.jpg,dataset/composite/train_set/mask_1540991_162322_12_189_254_219_0.4571_0.jpg
153433,556003,"[20, 1, 288, 401]",0.6828,0,dataset/composite/train_set/153433_556003_20_1_288_401_0.6828_0.jpg,dataset/composite/train_set/mask_153433_556003_20_1_288_401_0.6828_0.jpg
325385,347665,"[139, 370, 107, 56]",0.2529,1,dataset/composite/train_set/325385_347665_139_370_107_56_0.2529_1.jpg,dataset/composite/train_set/mask_325385_347665_139_370_107_56_0.2529_1.jpg
665846,293169,"[63, 254, 23, 44]",0.1047,0,dataset/composite/train_set/665846_293169_63_254_23_44_0.1047_0.jpg,dataset/composite/train_set/mask_665846_293169_63_254_23_44_0.1047_0.jpg
575769,325434,"[50, 237, 461, 228]",0.7207,1,dataset/composite/train_set/575769_325434_50_237_461_228_0.7207_1.jpg,dataset/composite/train_set/mask_575769_325434_50_237_461_228_0.7207_1.jpg
2177300,581929,"[91, 195, 415, 215]",0.6495,1,dataset/composite/train_set/2177300_581929_91_195_415_215_0.6495_1.jpg,dataset/composite/train_set/mask_2177300_581929_91_195_415_215_0.6495_1.jpg
1509736,20702,"[74, 418, 55, 49]",0.1148,0,dataset/composite/train_set/1509736_20702_74_418_55_49_0.1148_0.jpg,dataset/composite/train_set/mask_1509736_20702_74_418_55_49_0.1148_0.jpg
691182,84040,"[91, 21, 38, 108]",0.2271,1,dataset/composite/train_set/691182_84040_91_21_38_108_0.2271_1.jpg,dataset/composite/train_set/mask_691182_84040_91_21_38_108_0.2271_1.jpg
574777,171768,"[11, 136, 308, 218]",0.4815,0,dataset/composite/train_set/574777_171768_11_136_308_218_0.4815_0.jpg,dataset/composite/train_set/mask_574777_171768_11_136_308_218_0.4815_0.jpg
37849,451843,"[206, 95, 244, 166]",0.3904,0,dataset/composite/train_set/37849_451843_206_95_244_166_0.3904_0.jpg,dataset/composite/train_set/mask_37849_451843_206_95_244_166_0.3904_0.jpg
1053379,420713,"[96, 46, 85, 76]",0.1772,0,dataset/composite/train_set/1053379_420713_96_46_85_76_0.1772_0.jpg,dataset/composite/train_set/mask_1053379_420713_96_46_85_76_0.1772_0.jpg
165326,119882,"[89, 183, 480, 270]",0.7501,1,dataset/composite/train_set/165326_119882_89_183_480_270_0.7501_1.jpg,dataset/composite/train_set/mask_165326_119882_89_183_480_270_0.7501_1.jpg
1056572,106736,"[332, 198, 98, 102]",0.2409,1,dataset/composite/train_set/1056572_106736_332_198_98_102_0.2409_1.jpg,dataset/composite/train_set/mask_1056572_106736_332_198_98_102_0.2409_1.jpg
1104569,529383,"[393, 118, 123, 152]",0.3326,0,dataset/composite/train_set/1104569_529383_393_118_123_152_0.3326_0.jpg,dataset/composite/train_set/mask_1104569_529383_393_118_123_152_0.3326_0.jpg
38800,281891,"[1, 125, 87, 148]",0.2500,0,dataset/composite/train_set/38800_281891_1_125_87_148_0.2500_0.jpg,dataset/composite/train_set/mask_38800_281891_1_125_87_148_0.2500_0.jpg
1098740,429309,"[27, 538, 87, 76]",0.2039,0,dataset/composite/train_set/1098740_429309_27_538_87_76_0.2039_0.jpg,dataset/composite/train_set/mask_1098740_429309_27_538_87_76_0.2039_0.jpg
328166,293174,"[137, 21, 13, 75]",0.1507,0,dataset/composite/train_set/328166_293174_137_21_13_75_0.1507_0.jpg,dataset/composite/train_set/mask_328166_293174_137_21_13_75_0.1507_0.jpg
705802,559356,"[217, 60, 61, 32]",0.0961,1,dataset/composite/train_set/705802_559356_217_60_61_32_0.0961_1.jpg,dataset/composite/train_set/mask_705802_559356_217_60_61_32_0.0961_1.jpg
476929,352248,"[171, 239, 20, 69]",0.1389,0,dataset/composite/train_set/476929_352248_171_239_20_69_0.1389_0.jpg,dataset/composite/train_set/mask_476929_352248_171_239_20_69_0.1389_0.jpg
1112616,343849,"[264, 88, 133, 533]",0.8340,0,dataset/composite/train_set/1112616_343849_264_88_133_533_0.8340_0.jpg,dataset/composite/train_set/mask_1112616_343849_264_88_133_533_0.8340_0.jpg
1976693,371864,"[75, 117, 193, 134]",0.3879,0,dataset/composite/train_set/1976693_371864_75_117_193_134_0.3879_0.jpg,dataset/composite/train_set/mask_1976693_371864_75_117_193_134_0.3879_0.jpg
40008,561042,"[103, 7, 44, 146]",0.3904,0,dataset/composite/train_set/40008_561042_103_7_44_146_0.3904_0.jpg,dataset/composite/train_set/mask_40008_561042_103_7_44_146_0.3904_0.jpg
1116271,396765,"[241, 17, 108, 39]",0.1696,0,dataset/composite/train_set/1116271_396765_241_17_108_39_0.1696_0.jpg,dataset/composite/train_set/mask_1116271_396765_241_17_108_39_0.1696_0.jpg
1105824,267555,"[442, 22, 42, 62]",0.1659,0,dataset/composite/train_set/1105824_267555_442_22_42_62_0.1659_0.jpg,dataset/composite/train_set/mask_1105824_267555_442_22_42_62_0.1659_0.jpg
665978,293169,"[298, 15, 43, 78]",0.1829,0,dataset/composite/train_set/665978_293169_298_15_43_78_0.1829_0.jpg,dataset/composite/train_set/mask_665978_293169_298_15_43_78_0.1829_0.jpg
664823,293169,"[260, 127, 64, 78]",0.1829,0,dataset/composite/train_set/664823_293169_260_127_64_78_0.1829_0.jpg,dataset/composite/train_set/mask_664823_293169_260_127_64_78_0.1829_0.jpg
63678,335624,"[145, 235, 76, 53]",0.1264,0,dataset/composite/train_set/63678_335624_145_235_76_53_0.1264_0.jpg,dataset/composite/train_set/mask_63678_335624_145_235_76_53_0.1264_0.jpg
689770,342745,"[121, 133, 97, 115]",0.2271,0,dataset/composite/train_set/689770_342745_121_133_97_115_0.2271_0.jpg,dataset/composite/train_set/mask_689770_342745_121_133_97_115_0.2271_0.jpg
40765,302543,"[213, 63, 366, 262]",0.5957,0,dataset/composite/train_set/40765_302543_213_63_366_262_0.5957_0.jpg,dataset/composite/train_set/mask_40765_302543_213_63_366_262_0.5957_0.jpg
599178,120858,"[340, 5, 88, 255]",0.5313,0,dataset/composite/train_set/599178_120858_340_5_88_255_0.5313_0.jpg,dataset/composite/train_set/mask_599178_120858_340_5_88_255_0.5313_0.jpg
1114959,295317,"[397, 312, 235, 59]",0.3675,1,dataset/composite/train_set/1114959_295317_397_312_235_59_0.3675_1.jpg,dataset/composite/train_set/mask_1114959_295317_397_312_235_59_0.3675_1.jpg
685338,210856,"[37, 528, 138, 22]",0.2271,1,dataset/composite/train_set/685338_210856_37_528_138_22_0.2271_1.jpg,dataset/composite/train_set/mask_685338_210856_37_528_138_22_0.2271_1.jpg
599269,542173,"[302, 113, 188, 174]",0.3630,0,dataset/composite/train_set/599269_542173_302_113_188_174_0.3630_0.jpg,dataset/composite/train_set/mask_599269_542173_302_113_188_174_0.3630_0.jpg
8140,311428,"[498, 199, 92, 56]",0.1451,0,dataset/composite/train_set/8140_311428_498_199_92_56_0.1451_0.jpg,dataset/composite/train_set/mask_8140_311428_498_199_92_56_0.1451_0.jpg
9371,422200,"[164, 305, 73, 61]",0.1451,1,dataset/composite/train_set/9371_422200_164_305_73_61_0.1451_1.jpg,dataset/composite/train_set/mask_9371_422200_164_305_73_61_0.1451_1.jpg
1106465,526360,"[203, 233, 71, 24]",0.1659,0,dataset/composite/train_set/1106465_526360_203_233_71_24_0.1659_0.jpg,dataset/composite/train_set/mask_1106465_526360_203_233_71_24_0.1659_0.jpg
1042313,98582,"[171, 298, 155, 177]",0.3715,1,dataset/composite/train_set/1042313_98582_171_298_155_177_0.3715_1.jpg,dataset/composite/train_set/mask_1042313_98582_171_298_155_177_0.3715_1.jpg
573799,328842,"[143, 38, 295, 239]",0.7207,0,dataset/composite/train_set/573799_328842_143_38_295_239_0.7207_0.jpg,dataset/composite/train_set/mask_573799_328842_143_38_295_239_0.7207_0.jpg
64734,520764,"[469, 250, 59, 82]",0.1811,1,dataset/composite/train_set/64734_520764_469_250_59_82_0.1811_1.jpg,dataset/composite/train_set/mask_64734_520764_469_250_59_82_0.1811_1.jpg
38800,356007,"[319, 284, 56, 95]",0.1494,1,dataset/composite/train_set/38800_356007_319_284_56_95_0.1494_1.jpg,dataset/composite/train_set/mask_38800_356007_319_284_56_95_0.1494_1.jpg
50521,418028,"[182, 142, 213, 325]",0.5089,0,dataset/composite/train_set/50521_418028_182_142_213_325_0.5089_0.jpg,dataset/composite/train_set/mask_50521_418028_182_142_213_325_0.5089_0.jpg
382570,128649,"[219, 404, 98, 153]",0.2404,1,dataset/composite/train_set/382570_128649_219_404_98_153_0.2404_1.jpg,dataset/composite/train_set/mask_382570_128649_219_404_98_153_0.2404_1.jpg
1672287,368764,"[291, 84, 109, 49]",0.2180,0,dataset/composite/train_set/1672287_368764_291_84_109_49_0.2180_0.jpg,dataset/composite/train_set/mask_1672287_368764_291_84_109_49_0.2180_0.jpg
1147889,418028,"[297, 464, 69, 69]",0.1494,0,dataset/composite/train_set/1147889_418028_297_464_69_69_0.1494_0.jpg,dataset/composite/train_set/mask_1147889_418028_297_464_69_69_0.1494_0.jpg
397046,386032,"[46, 151, 511, 257]",0.7993,1,dataset/composite/train_set/397046_386032_46_151_511_257_0.7993_1.jpg,dataset/composite/train_set/mask_397046_386032_46_151_511_257_0.7993_1.jpg
1638402,3067,"[424, 42, 162, 63]",0.2542,0,dataset/composite/train_set/1638402_3067_424_42_162_63_0.2542_0.jpg,dataset/composite/train_set/mask_1638402_3067_424_42_162_63_0.2542_0.jpg
1397539,343820,"[267, 137, 308, 167]",0.4815,0,dataset/composite/train_set/1397539_343820_267_137_308_167_0.4815_0.jpg,dataset/composite/train_set/mask_1397539_343820_267_137_308_167_0.4815_0.jpg
580789,109888,"[72, 235, 65, 46]",0.1975,0,dataset/composite/train_set/580789_109888_72_235_65_46_0.1975_0.jpg,dataset/composite/train_set/mask_580789_109888_72_235_65_46_0.1975_0.jpg
165038,441292,"[188, 454, 172, 91]",0.3585,0,dataset/composite/train_set/165038_441292_188_454_172_91_0.3585_0.jpg,dataset/composite/train_set/mask_165038_441292_188_454_172_91_0.3585_0.jpg
597202,387056,"[206, 93, 389, 330]",0.7733,1,dataset/composite/train_set/597202_387056_206_93_389_330_0.7733_1.jpg,dataset/composite/train_set/mask_597202_387056_206_93_389_330_0.7733_1.jpg
1672669,245922,"[463, 398, 81, 69]",0.1448,1,dataset/composite/train_set/1672669_245922_463_398_81_69_0.1448_1.jpg,dataset/composite/train_set/mask_1672669_245922_463_398_81_69_0.1448_1.jpg
149831,354929,"[103, 18, 393, 355]",0.8342,1,dataset/composite/train_set/149831_354929_103_18_393_355_0.8342_1.jpg,dataset/composite/train_set/mask_149831_354929_103_18_393_355_0.8342_1.jpg
1048939,338988,"[220, 132, 90, 126]",0.2958,1,dataset/composite/train_set/1048939_338988_220_132_90_126_0.2958_1.jpg,dataset/composite/train_set/mask_1048939_338988_220_132_90_126_0.2958_1.jpg
1111333,2434,"[73, 68, 110, 400]",0.8340,0,dataset/composite/train_set/1111333_2434_73_68_110_400_0.8340_0.jpg,dataset/composite/train_set/mask_1111333_2434_73_68_110_400_0.8340_0.jpg
177822,369533,"[84, 100, 28, 63]",0.1329,0,dataset/composite/train_set/177822_369533_84_100_28_63_0.1329_0.jpg,dataset/composite/train_set/mask_177822_369533_84_100_28_63_0.1329_0.jpg
22704,293545,"[41, 99, 63, 228]",0.5845,0,dataset/composite/train_set/22704_293545_41_99_63_228_0.5845_0.jpg,dataset/composite/train_set/mask_22704_293545_41_99_63_228_0.5845_0.jpg
1109225,2434,"[483, 18, 88, 264]",0.5518,0,dataset/composite/train_set/1109225_2434_483_18_88_264_0.5518_0.jpg,dataset/composite/train_set/mask_1109225_2434_483_18_88_264_0.5518_0.jpg
1105360,464494,"[382, 188, 107, 37]",0.1672,0,dataset/composite/train_set/1105360_464494_382_188_107_37_0.1672_0.jpg,dataset/composite/train_set/mask_1105360_464494_382_188_107_37_0.1672_0.jpg
665846,168173,"[57, 196, 40, 77]",0.1829,0,dataset/composite/train_set/665846_168173_57_196_40_77_0.1829_0.jpg,dataset/composite/train_set/mask_665846_168173_57_196_40_77_0.1829_0.jpg
165328,145538,"[221, 248, 229, 128]",0.3585,1,dataset/composite/train_set/165328_145538_221_248_229_128_0.3585_1.jpg,dataset/composite/train_set/mask_165328_145538_221_248_229_128_0.3585_1.jpg
47512,227947,"[49, 9, 574, 456]",0.9175,0,dataset/composite/train_set/47512_227947_49_9_574_456_0.9175_0.jpg,dataset/composite/train_set/mask_47512_227947_49_9_574_456_0.9175_0.jpg
584704,553034,"[115, 0, 189, 226]",0.4715,0,dataset/composite/train_set/584704_553034_115_0_189_226_0.4715_0.jpg,dataset/composite/train_set/mask_584704_553034_115_0_189_226_0.4715_0.jpg
139904,44494,"[13, 168, 116, 71]",0.2437,0,dataset/composite/train_set/139904_44494_13_168_116_71_0.2437_0.jpg,dataset/composite/train_set/mask_139904_44494_13_168_116_71_0.2437_0.jpg
56732,23908,"[139, 38, 334, 358]",0.7472,1,dataset/composite/train_set/56732_23908_139_38_334_358_0.7472_1.jpg,dataset/composite/train_set/mask_56732_23908_139_38_334_358_0.7472_1.jpg
1050660,78695,"[375, 302, 62, 55]",0.1148,0,dataset/composite/train_set/1050660_78695_375_302_62_55_0.1148_0.jpg,dataset/composite/train_set/mask_1050660_78695_375_302_62_55_0.1148_0.jpg
155732,127788,"[402, 295, 121, 108]",0.2255,0,dataset/composite/train_set/155732_127788_402_295_121_108_0.2255_0.jpg,dataset/composite/train_set/mask_155732_127788_402_295_121_108_0.2255_0.jpg
1108092,494335,"[394, 87, 55, 167]",0.3490,1,dataset/composite/train_set/1108092_494335_394_87_55_167_0.3490_1.jpg,dataset/composite/train_set/mask_1108092_494335_394_87_55_167_0.3490_1.jpg
57797,46508,"[208, 141, 213, 213]",0.5019,0,dataset/composite/train_set/57797_46508_208_141_213_213_0.5019_0.jpg,dataset/composite/train_set/mask_57797_46508_208_141_213_213_0.5019_0.jpg
1111206,367666,"[456, 35, 152, 400]",0.8340,0,dataset/composite/train_set/1111206_367666_456_35_152_400_0.8340_0.jpg,dataset/composite/train_set/mask_1111206_367666_456_35_152_400_0.8340_0.jpg
2009,489248,"[235, 296, 44, 68]",0.1617,0,dataset/composite/train_set/2009_489248_235_296_44_68_0.1617_0.jpg,dataset/composite/train_set/mask_2009_489248_235_296_44_68_0.1617_0.jpg
585498,553034,"[514, 184, 75, 95]",0.1975,0,dataset/composite/train_set/585498_553034_514_184_75_95_0.1975_0.jpg,dataset/composite/train_set/mask_585498_553034_514_184_75_95_0.1975_0.jpg
23954,518180,"[324, 308, 216, 117]",0.3376,0,dataset/composite/train_set/23954_518180_324_308_216_117_0.3376_0.jpg,dataset/composite/train_set/mask_23954_518180_324_308_216_117_0.3376_0.jpg
522932,272940,"[98, 184, 33, 95]",0.2239,0,dataset/composite/train_set/522932_272940_98_184_33_95_0.2239_0.jpg,dataset/composite/train_set/mask_522932_272940_98_184_33_95_0.2239_0.jpg
601131,542173,"[414, 17, 69, 65]",0.1367,0,dataset/composite/train_set/601131_542173_414_17_69_65_0.1367_0.jpg,dataset/composite/train_set/mask_601131_542173_414_17_69_65_0.1367_0.jpg
153433,60677,"[33, 125, 235, 327]",0.6828,1,dataset/composite/train_set/153433_60677_33_125_235_327_0.6828_1.jpg,dataset/composite/train_set/mask_153433_60677_33_125_235_327_0.6828_1.jpg
597186,230070,"[254, 103, 98, 255]",0.5313,1,dataset/composite/train_set/597186_230070_254_103_98_255_0.5313_1.jpg,dataset/composite/train_set/mask_597186_230070_254_103_98_255_0.5313_1.jpg
